income,life expectancy,population size,region
397,31.8,2030000,Africa
399,31.9,2060000,Africa
400,31.9,2100000,Africa
402,31.9,2170000,Africa
404,33.1,2290000,Africa
406,34.4,2450000,Africa
408,35.6,2620000,Africa
409,36.8,2810000,Africa
411,38.1,2950000,Africa
423,38.1,3010000,Africa
435,38.3,3070000,Africa
446,38.5,3120000,Africa
458,38.7,3190000,Africa
459,39,3250000,Africa
489,39.2,3320000,Africa
501,39.5,3390000,Africa
510,39.7,3460000,Africa
518,40,3540000,Africa
522,40.3,3620000,Africa
538,40.5,3700000,Africa
526,40.8,3780000,Africa
505,41,3870000,Africa
483,41.3,3960000,Africa
537,41.5,4060000,Africa
579,41.8,4160000,Africa
621,42.2,4260000,Africa
600,42.6,4370000,Africa
624,43,4480000,Africa
620,43.5,4600000,Africa
694,44.1,4730000,Africa
748,44.7,4860000,Africa
791,45.3,5000000,Africa
823,45.9,5140000,Africa
833,46.4,5290000,Africa
844,46.9,5450000,Africa
865,47.4,5630000,Africa
921,48,5810000,Africa
941,48.9,5990000,Africa
924,49.4,6160000,Africa
805,49.7,6330000,Africa
800,49.9,6480000,Africa
815,50.1,6660000,Africa
823,50.2,6900000,Africa
829,50.1,7210000,Africa
805,49.8,7630000,Africa
754,49.6,8120000,Africa
738,49.4,8640000,Africa
734,49,9090000,Africa
744,48.7,9440000,Africa
792,48.4,9640000,Africa
727,47.9,9730000,Africa
796,47.3,9760000,Africa
711,46.6,9800000,Africa
821,46,9910000,Africa
863,45.4,10100000,Africa
873,45,10400000,Africa
879,44.6,10700000,Africa
878,44.4,11000000,Africa
866,44.7,11400000,Africa
800,45.1,11700000,Africa
792,45.5,12000000,Africa
816,46.2,12300000,Africa
837,46.8,12700000,Africa
840,47.6,13000000,Africa
854,48.5,13400000,Africa
908,49.5,13800000,Africa
948,50.6,14300000,Africa
996,51.8,14700000,Africa
1030,53.1,15200000,Africa
1050,54.5,15600000,Africa
1040,56.1,16100000,Africa
1060,57.5,16600000,Africa
1090,58.5,17100000,Africa
1090,59.4,17600000,Africa
1080,60.3,18100000,Africa
1110,60.7,18600000,Africa
1130,61,19200000,Africa
997,30.6,287000,Asia
997,30.6,287000,Asia
997,30.6,287000,Asia
997,30.6,287000,Asia
997,30.6,287000,Asia
998,30.6,287000,Asia
998,30.6,287000,Asia
998,30.6,287000,Asia
998,30.6,287000,Asia
998,30.6,287000,Asia
998,30.6,287000,Asia
998,30.6,287000,Asia
999,30.6,288000,Asia
999,30.6,289000,Asia
999,30.6,290000,Asia
999,30.6,291000,Asia
999,30.6,293000,Asia
999,30.6,295000,Asia
999,30.6,298000,Asia
1000,30.6,300000,Asia
1000,30.6,304000,Asia
1000,30.6,307000,Asia
1000,30.6,311000,Asia
1010,30.6,315000,Asia
1010,30.6,319000,Asia
1010,30.6,324000,Asia
1010,30.6,330000,Asia
1010,30.6,335000,Asia
1020,30.6,341000,Asia
1020,30.6,348000,Asia
1020,30.6,355000,Asia
1020,30.6,362000,Asia
1020,30.6,370000,Asia
1030,30.6,377000,Asia
1030,30.6,385000,Asia
1030,30.6,393000,Asia
1030,30.6,401000,Asia
1040,30.6,409000,Asia
1040,30.6,418000,Asia
1040,30.6,427000,Asia
1040,30.6,435000,Asia
1040,30.6,444000,Asia
1050,30.6,453000,Asia
1050,30.6,463000,Asia
1050,30.6,472000,Asia
1050,30.6,482000,Asia
1050,30.6,492000,Asia
1060,30.6,502000,Asia
1060,30.6,513000,Asia
1060,30.6,523000,Asia
1060,30.6,534000,Asia
1070,30.6,545000,Asia
1070,30.6,557000,Asia
1070,30.6,568000,Asia
1070,30.6,580000,Asia
1070,30.6,592000,Asia
1080,30.6,604000,Asia
1080,30.6,617000,Asia
1080,30.6,629000,Asia
1080,30.6,642000,Asia
1090,30.6,656000,Asia
1090,30.6,670000,Asia
1090,30.6,685000,Asia
1090,30.6,701000,Asia
1090,30.6,717000,Asia
1100,30.6,735000,Asia
1100,30.6,754000,Asia
1100,30.6,773000,Asia
1100,30.6,794000,Asia
1110,30.6,816000,Asia
1110,30.6,839000,Asia
1110,30.6,864000,Asia
1120,30.6,889000,Asia
1120,30.6,911000,Asia
1130,30.6,939000,Asia
1130,30.6,969000,Asia
1140,30.6,1000000,Asia
1150,30.6,1030000,Asia
1150,30.6,1060000,Asia
1160,30.6,1100000,Asia
1160,30.6,1140000,Asia
1170,30.6,1170000,Asia
1170,30.6,1220000,Asia
1180,30.6,1260000,Asia
1180,30.6,1300000,Asia
1190,30.6,1340000,Asia
1200,30.6,1390000,Asia
1200,30.6,1430000,Asia
1210,30.6,1480000,Asia
1210,30.6,1540000,Asia
1220,30.6,1590000,Asia
1220,30.6,1640000,Asia
1230,30.6,1700000,Asia
1240,30.6,1760000,Asia
1240,30.6,1820000,Asia
1250,30.6,1880000,Asia
1250,30.6,1950000,Asia
1260,30.6,2010000,Asia
1270,30.6,2080000,Asia
1270,30.6,2140000,Asia
1280,30.6,2200000,Asia
1280,30.6,2270000,Asia
1290,30.6,2340000,Asia
1300,30.6,2400000,Asia
1300,30.6,2470000,Asia
1310,30.6,2530000,Asia
1310,30.6,2600000,Asia
1320,30.6,2660000,Asia
1330,30.6,2730000,Asia
1330,30.6,2810000,Asia
1340,30.6,2880000,Asia
1350,30.6,2950000,Asia
1390,30.6,3010000,Asia
1520,30.6,3070000,Asia
1560,30.6,3130000,Asia
1590,30.6,3190000,Asia
1690,30.6,3250000,Asia
1760,30.6,3320000,Asia
1650,19.6,3390000,Asia
1980,30.6,3450000,Asia
1900,30.6,3530000,Asia
1850,30.6,3600000,Asia
1990,30.6,3680000,Asia
1930,30.6,3760000,Asia
1850,30.6,3840000,Asia
2100,30.6,3930000,Asia
2320,30.6,4020000,Asia
2210,30.6,4110000,Asia
2470,30.6,4200000,Asia
3000,30.6,4290000,Asia
2930,30.6,4390000,Asia
2780,31.8,4480000,Asia
2520,32.9,4580000,Asia
2610,34.1,4670000,Asia
2800,35.2,4770000,Asia
2490,36.4,4860000,Asia
2700,37.5,4970000,Asia
2400,38.7,5070000,Asia
2510,39.8,5180000,Asia
2980,41,5290000,Asia
2370,42.1,5400000,Asia
2310,41.9,5500000,Asia
3120,36.2,5560000,Asia
2870,38.6,5600000,Asia
2630,38.4,5640000,Asia
2410,38.2,5680000,Asia
2210,45.1,5710000,Asia
2030,48.1,5790000,Asia
2250,50.6,5890000,Asia
2920,52.1,6000000,Asia
2980,53.6,6110000,Asia
2760,53.9,6270000,Asia
2830,54.6,6450000,Asia
2780,55.2,6640000,Asia
2880,55.9,6840000,Asia
2830,56.5,7040000,Asia
2930,57.1,7250000,Asia
2840,57.8,7460000,Asia
2760,58.4,7680000,Asia
2870,59,7910000,Asia
3000,59.6,8160000,Asia
3130,60.2,8420000,Asia
3230,60.7,8690000,Asia
3300,61.3,8970000,Asia
3420,61.8,9250000,Asia
3580,62.3,9530000,Asia
3670,62.8,9790000,Asia
3650,63.3,10000000,Asia
3880,63.7,10300000,Asia
4010,64.2,10500000,Asia
4160,64.6,10800000,Asia
4370,65.1,11100000,Asia
4600,65.6,11300000,Asia
5150,66.1,11600000,Asia
5410,66.5,11900000,Asia
5340,66.9,12200000,Asia
5880,67.4,12500000,Asia
6220,67.5,12800000,Asia
6620,68.1,13100000,Asia
7010,68.6,13500000,Asia
7420,68.9,13800000,Asia
7770,69.2,14100000,Asia
8050,69.6,14500000,Asia
8350,69.9,14800000,Asia
8790,70.2,15200000,Asia
8490,70.5,15600000,Asia
8400,70.8,16000000,Asia
8640,71,16500000,Asia
9190,71.2,17000000,Asia
9840,71.4,17500000,Asia
10600,71.7,18000000,Asia
11300,71.8,18500000,Asia
11900,72,19000000,Asia
12800,72.1,19500000,Asia
13600,72.2,20000000,Asia
14600,72.4,20500000,Asia
15700,72.5,21000000,Asia
16400,72.7,21600000,Asia
14800,72.8,22100000,Asia
15300,72.9,22700000,Asia
16300,73.1,23200000,Asia
16000,73.3,23700000,Asia
16600,73.4,24200000,Asia
17200,73.5,24700000,Asia
18000,73.7,25200000,Asia
18600,73.9,25700000,Asia
19300,74.1,26100000,Asia
20700,74.2,26600000,Asia
21000,74.3,27100000,Asia
20100,74.3,27600000,Asia
21100,74.5,28100000,Asia
21800,74.6,28600000,Asia
22600,74.7,29200000,Asia
23200,74.9,29700000,Asia
24200,75.1,30200000,Asia
25000,75.4,30700000,Asia
25700,75.6,31200000,Asia
26400,75.8,31600000,Asia
27200,75.9,32000000,Asia
842,32.6,42400,Asia
843,32.6,42400,Asia
843,32.6,42400,Asia
843,32.6,42400,Asia
843,32.6,42400,Asia
843,32.6,42400,Asia
843,32.6,42400,Asia
843,32.6,42400,Asia
843,32.6,42400,Asia
844,32.6,42400,Asia
844,32.6,42400,Asia
844,32.6,42400,Asia
844,32.6,42400,Asia
844,32.6,42400,Asia
844,32.6,42500,Asia
844,32.6,42600,Asia
845,32.6,42600,Asia
845,32.6,42700,Asia
845,32.6,42800,Asia
845,32.6,42900,Asia
845,32.6,43000,Asia
845,32.6,43200,Asia
845,32.6,43300,Asia
845,32.6,43500,Asia
845,32.6,43600,Asia
845,32.6,43800,Asia
845,32.6,44000,Asia
844,32.6,44200,Asia
844,32.6,44500,Asia
844,32.6,44700,Asia
844,32.6,44900,Asia
844,32.6,45200,Asia
844,32.6,45500,Asia
844,32.6,45700,Asia
844,32.6,46000,Asia
844,32.6,46300,Asia
844,32.6,46500,Asia
844,32.6,46800,Asia
843,32.6,47100,Asia
843,32.6,47400,Asia
843,32.6,47600,Asia
843,32.6,47900,Asia
843,32.6,48200,Asia
843,32.6,48500,Asia
843,32.6,48800,Asia
843,32.6,49100,Asia
843,32.6,49300,Asia
843,32.6,49600,Asia
843,32.6,49900,Asia
843,32.6,50200,Asia
842,32.6,50500,Asia
842,32.6,50700,Asia
842,32.6,51000,Asia
842,32.6,51200,Asia
842,32.6,51500,Asia
842,32.6,51700,Asia
842,32.6,52000,Asia
842,32.6,52200,Asia
842,32.6,52500,Asia
842,32.6,52700,Asia
842,32.6,53000,Asia
842,32.6,53200,Asia
841,32.6,53500,Asia
841,32.6,53700,Asia
841,32.6,54000,Asia
841,32.6,54200,Asia
841,32.6,54500,Asia
841,32.6,54800,Asia
841,32.6,55000,Asia
841,32.6,55300,Asia
841,32.6,55500,Asia
841,32.6,55800,Asia
841,32.6,56100,Asia
840,32.5,56300,Asia
840,32.5,56600,Asia
840,32.5,56900,Asia
840,32.4,57100,Asia
840,32.4,57400,Asia
840,32.4,57700,Asia
840,32.3,58000,Asia
840,32.3,58200,Asia
840,32.2,58500,Asia
840,32.2,58800,Asia
840,32.2,59100,Asia
840,32.1,59300,Asia
839,32.1,59600,Asia
839,32,59900,Asia
839,32,60200,Asia
839,32,60500,Asia
839,31.9,60700,Asia
839,31.9,61000,Asia
839,31.9,61300,Asia
839,31.8,61600,Asia
839,31.8,61900,Asia
839,31.8,62200,Asia
839,31.7,62500,Asia
839,31.7,62800,Asia
838,31.6,63100,Asia
838,31.6,63400,Asia
838,31.6,63700,Asia
838,31.5,64000,Asia
838,31.5,64300,Asia
838,31.5,64600,Asia
838,31.4,64900,Asia
838,31.4,65200,Asia
838,31.4,65500,Asia
838,31.3,65800,Asia
838,31.3,66100,Asia
838,31.2,66400,Asia
837,31.2,66700,Asia
837,31.2,66900,Asia
837,31.1,67200,Asia
837,31.1,67100,Asia
837,31.1,66800,Asia
837,31,66600,Asia
837,31,66300,Asia
837,30.9,66100,Asia
837,30.9,65800,Asia
837,10,65600,Asia
837,30.8,65400,Asia
836,30.8,65300,Asia
838,30.8,65400,Asia
839,30.7,65900,Asia
840,30.7,66700,Asia
841,30.6,67500,Asia
842,30.6,68300,Asia
843,30.6,69100,Asia
844,30.5,70000,Asia
845,30.5,70800,Asia
846,30.4,71700,Asia
847,30.4,72600,Asia
848,30.4,73200,Asia
850,30.3,73600,Asia
851,30.3,73800,Asia
852,30.3,74000,Asia
853,30.2,74200,Asia
854,30.2,74400,Asia
855,30.2,74500,Asia
856,30.1,74700,Asia
857,30.1,74900,Asia
858,30.1,75100,Asia
859,30,75300,Asia
860,30,75500,Asia
861,29.9,75700,Asia
862,29.9,75900,Asia
863,29.9,76000,Asia
864,29.8,76000,Asia
865,29.8,75600,Asia
866,29.8,75000,Asia
867,29.7,74300,Asia
868,29.7,73700,Asia
888,29.7,74200,Asia
908,29.8,75200,Asia
929,30,76500,Asia
950,30.2,78000,Asia
972,30.4,79700,Asia
995,30.7,81500,Asia
1020,31,83400,Asia
1040,31.4,85500,Asia
1060,31.8,87600,Asia
1090,32.2,89900,Asia
1110,32.8,92400,Asia
1140,33.4,94900,Asia
1170,34,97600,Asia
1190,34.7,100000,Asia
1220,35.5,103000,Asia
1250,36.2,105000,Asia
1280,37,108000,Asia
1310,37.7,110000,Asia
1330,38.4,113000,Asia
1370,39.1,116000,Asia
1410,40.3,119000,Asia
1410,41.3,123000,Asia
1400,42.3,128000,Asia
1440,43.3,132000,Asia
1290,44.3,137000,Asia
1270,44.8,141000,Asia
1370,45.4,145000,Asia
1530,42.5,149000,Asia
1650,47,153000,Asia
1900,48.2,158000,Asia
2070,49.4,164000,Asia
1950,50.8,170000,Asia
2210,52.2,176000,Asia
2720,53.7,183000,Asia
2980,55.3,190000,Asia
3160,56.9,196000,Asia
3340,58.4,203000,Asia
3510,59.8,210000,Asia
3720,61.1,217000,Asia
4200,62.4,223000,Asia
4380,63.6,230000,Asia
4520,64.8,236000,Asia
4670,65.9,242000,Asia
4850,66.9,248000,Asia
5070,67.8,254000,Asia
5390,68.8,259000,Asia
5890,69.8,264000,Asia
6320,70.6,269000,Asia
6690,71.3,274000,Asia
6860,72.1,280000,Asia
6970,72.8,287000,Asia
7230,73.5,294000,Asia
8090,74.3,302000,Asia
8920,73.8,310000,Asia
7960,75.7,319000,Asia
9200,76.3,327000,Asia
9670,77.1,336000,Asia
10500,77.6,345000,Asia
10000,77.8,355000,Asia
10500,77.9,365000,Asia
11100,78.3,375000,Asia
11200,78.6,386000,Asia
11500,78.8,397000,Asia
11900,79,408000,Asia
12000,79.3,418000,Asia
12200,79.5,428000,Asia
12600,79.8,436000,Asia
13000,80.1,444000,Asia
603,26.4,1400000,Africa
603,26.4,1400000,Africa
603,26.4,1400000,Africa
603,26.4,1400000,Africa
603,26.4,1400000,Africa
603,26.4,1400000,Africa
603,26.4,1400000,Africa
603,26.4,1400000,Africa
603,26.4,1400000,Africa
603,26.4,1400000,Africa
603,26.4,1400000,Africa
604,26.4,1400000,Africa
604,26.4,1410000,Africa
604,26.4,1410000,Africa
604,26.4,1410000,Africa
604,26.4,1410000,Africa
604,26.4,1420000,Africa
604,26.4,1420000,Africa
604,26.4,1430000,Africa
604,26.4,1430000,Africa
604,26.4,1440000,Africa
605,26.4,1450000,Africa
605,26.4,1450000,Africa
605,26.4,1460000,Africa
605,26.4,1470000,Africa
605,26.4,1480000,Africa
606,26.4,1490000,Africa
606,26.4,1500000,Africa
606,26.4,1510000,Africa
606,26.4,1530000,Africa
606,26.4,1540000,Africa
607,26.4,1560000,Africa
607,26.4,1570000,Africa
607,26.4,1580000,Africa
607,26.4,1600000,Africa
607,26.4,1610000,Africa
608,26.4,1630000,Africa
608,26.4,1640000,Africa
608,26.4,1660000,Africa
608,26.4,1670000,Africa
608,26.4,1690000,Africa
609,26.4,1700000,Africa
609,26.4,1720000,Africa
609,26.4,1740000,Africa
609,26.4,1750000,Africa
609,26.4,1770000,Africa
610,26.4,1790000,Africa
610,26.4,1800000,Africa
610,26.4,1820000,Africa
610,26.4,1840000,Africa
611,26.4,1850000,Africa
611,26.4,1870000,Africa
611,26.4,1890000,Africa
611,26.4,1910000,Africa
611,26.4,1920000,Africa
612,26.4,1940000,Africa
612,26.4,1960000,Africa
612,26.4,1980000,Africa
612,26.4,2000000,Africa
612,26.4,2020000,Africa
613,26.4,2030000,Africa
613,26.4,2050000,Africa
613,26.4,2070000,Africa
613,26.4,2090000,Africa
613,26.4,2110000,Africa
614,26.4,2130000,Africa
614,26.4,2150000,Africa
614,26.4,2170000,Africa
614,26.4,2190000,Africa
614,26.4,2210000,Africa
615,26.4,2240000,Africa
615,26.5,2260000,Africa
615,26.5,2280000,Africa
615,26.6,2300000,Africa
615,26.6,2320000,Africa
616,26.7,2340000,Africa
616,26.8,2360000,Africa
616,26.8,2390000,Africa
616,26.9,2410000,Africa
616,27,2430000,Africa
617,27,2450000,Africa
617,27.1,2480000,Africa
617,27.1,2500000,Africa
617,27.2,2520000,Africa
618,27.3,2550000,Africa
618,27.3,2570000,Africa
618,27.4,2600000,Africa
618,27.4,2620000,Africa
618,27.5,2640000,Africa
619,27.6,2670000,Africa
619,27.6,2700000,Africa
619,27.7,2720000,Africa
619,27.7,2750000,Africa
619,27.8,2770000,Africa
620,27.9,2800000,Africa
620,27.9,2830000,Africa
620,28,2850000,Africa
620,28.1,2880000,Africa
620,28.1,2910000,Africa
621,28.2,2930000,Africa
621,28.2,2960000,Africa
621,28.3,2990000,Africa
621,28.4,3020000,Africa
621,28.4,3050000,Africa
622,28.5,3070000,Africa
622,28.5,3100000,Africa
622,28.6,3130000,Africa
622,28.6,3160000,Africa
623,28.7,3190000,Africa
623,28.8,3220000,Africa
623,28.8,3250000,Africa
623,28.9,3280000,Africa
623,29,3310000,Africa
624,29,3340000,Africa
624,29.1,3380000,Africa
624,29.1,3410000,Africa
624,29.2,3440000,Africa
624,29.3,3470000,Africa
625,11.3,3500000,Africa
625,29.4,3540000,Africa
625,29.4,3570000,Africa
627,29.5,3600000,Africa
630,29.6,3640000,Africa
632,29.6,3670000,Africa
634,29.7,3700000,Africa
637,29.7,3740000,Africa
639,29.8,3770000,Africa
641,29.9,3810000,Africa
644,29.9,3840000,Africa
646,30,3880000,Africa
648,30.1,3910000,Africa
650,30.1,3950000,Africa
653,30.2,3990000,Africa
655,30.2,4020000,Africa
657,30.3,4060000,Africa
660,30.4,4100000,Africa
662,30.4,4140000,Africa
664,30.5,4170000,Africa
667,30.5,4210000,Africa
669,30.6,4250000,Africa
671,30.6,4290000,Africa
673,30.7,4330000,Africa
676,30.8,4370000,Africa
678,30.8,4410000,Africa
680,30.9,4450000,Africa
683,31,4490000,Africa
685,31,4530000,Africa
687,31.1,4580000,Africa
689,31.1,4620000,Africa
692,31.2,4660000,Africa
694,31.3,4710000,Africa
708,31.5,4760000,Africa
721,31.9,4810000,Africa
736,32.3,4860000,Africa
749,32.6,4920000,Africa
764,32.9,4980000,Africa
779,33.2,5030000,Africa
794,33.4,5090000,Africa
809,33.6,5150000,Africa
825,33.8,5210000,Africa
834,34,5260000,Africa
825,34.3,5320000,Africa
815,34.5,5380000,Africa
855,34.9,5440000,Africa
879,35.4,5500000,Africa
876,35.9,5570000,Africa
896,36.6,5640000,Africa
909,37.3,5710000,Africa
925,38.1,5780000,Africa
903,38.9,5860000,Africa
940,39.8,5950000,Africa
954,40,6040000,Africa
983,40.6,6150000,Africa
940,40.9,6260000,Africa
898,41.2,6370000,Africa
1000,41.6,6480000,Africa
1110,42.2,6600000,Africa
1180,42.9,6710000,Africa
1130,43.6,6830000,Africa
1390,44.3,6960000,Africa
1210,44.9,7090000,Africa
1160,45.4,7230000,Africa
1070,45.9,7390000,Africa
1110,46.5,7540000,Africa
1140,46.9,7690000,Africa
1150,47.3,7830000,Africa
1200,48.2,7960000,Africa
1210,48.5,8070000,Africa
1180,48.9,8180000,Africa
1280,49.2,8310000,Africa
1270,49.4,8470000,Africa
1390,50,8650000,Africa
1310,50.4,8870000,Africa
1320,50.9,9110000,Africa
1330,51,9350000,Africa
1310,51.3,9600000,Africa
1370,51.5,9860000,Africa
1400,52.1,10100000,Africa
1460,51,10400000,Africa
1510,53.4,10700000,Africa
1460,53.4,11000000,Africa
1640,53.9,11300000,Africa
1640,54.4,11600000,Africa
1740,55.2,12000000,Africa
1710,55.8,12400000,Africa
1760,56.5,12800000,Africa
1780,57.1,13200000,Africa
1790,57.7,13700000,Africa
1810,58.4,14100000,Africa
1830,59,14600000,Africa
1870,59.5,15100000,Africa
1880,60,15500000,Africa
1810,60.3,16000000,Africa
1790,60.5,16500000,Africa
1870,60.9,17000000,Africa
1920,61.4,17500000,Africa
1960,61.9,18000000,Africa
1990,62.4,18500000,Africa
2020,62.9,19100000,Africa
781,28.7,134000,Europe
782,28.7,134000,Europe
782,28.7,134000,Europe
782,28.7,134000,Europe
782,28.7,134000,Europe
782,28.7,134000,Europe
782,28.7,134000,Europe
782,28.7,134000,Europe
782,28.7,134000,Europe
783,28.7,134000,Europe
783,28.7,134000,Europe
783,28.7,134000,Europe
783,28.7,134000,Europe
783,28.7,134000,Europe
783,28.7,134000,Europe
783,28.7,135000,Europe
783,28.7,135000,Europe
783,28.7,135000,Europe
784,28.7,136000,Europe
784,28.7,136000,Europe
784,28.7,136000,Europe
791,28.7,137000,Europe
798,28.7,137000,Europe
806,28.7,138000,Europe
813,28.7,139000,Europe
821,28.7,139000,Europe
828,28.7,140000,Europe
836,28.7,141000,Europe
843,28.7,141000,Europe
851,28.7,142000,Europe
859,28.7,143000,Europe
867,28.7,144000,Europe
875,28.7,145000,Europe
883,28.7,146000,Europe
891,28.7,147000,Europe
899,28.7,148000,Europe
908,28.7,149000,Europe
916,28.7,150000,Europe
924,28.7,151000,Europe
933,28.7,152000,Europe
941,28.7,153000,Europe
950,28.7,154000,Europe
959,28.7,155000,Europe
968,28.7,156000,Europe
977,28.7,157000,Europe
986,28.7,158000,Europe
995,28.7,159000,Europe
1000,28.7,160000,Europe
1010,28.7,161000,Europe
1020,28.7,162000,Europe
1030,28.7,163000,Europe
1040,28.7,164000,Europe
1050,28.7,165000,Europe
1060,28.7,166000,Europe
1070,28.7,167000,Europe
1080,28.7,168000,Europe
1090,28.7,170000,Europe
1100,28.7,171000,Europe
1110,28.7,172000,Europe
1120,28.7,173000,Europe
1130,28.7,174000,Europe
1140,28.7,175000,Europe
1150,28.7,176000,Europe
1160,28.7,177000,Europe
1170,28.7,179000,Europe
1180,28.7,180000,Europe
1200,28.7,181000,Europe
1210,28.7,182000,Europe
1220,28.7,183000,Europe
1230,28.7,185000,Europe
1240,28.7,186000,Europe
1250,28.7,187000,Europe
1260,28.7,188000,Europe
1270,29.2,189000,Europe
1290,29.6,191000,Europe
1300,30.1,192000,Europe
1310,30.6,193000,Europe
1320,31,194000,Europe
1330,31.5,196000,Europe
1350,32,197000,Europe
1360,32.4,198000,Europe
1370,32.9,199000,Europe
1380,33.4,201000,Europe
1400,33.8,202000,Europe
1410,34.3,203000,Europe
1420,34.8,205000,Europe
1440,35.2,206000,Europe
1450,35.7,207000,Europe
1460,36.2,209000,Europe
1480,36.6,210000,Europe
1490,37.1,211000,Europe
1500,37.6,213000,Europe
1520,38,214000,Europe
1530,38.5,216000,Europe
1540,39,217000,Europe
1560,39.4,218000,Europe
1570,39.9,220000,Europe
1590,40.4,221000,Europe
1600,40.8,223000,Europe
1620,41.3,224000,Europe
1630,41.8,226000,Europe
1650,42.2,227000,Europe
1660,42.7,229000,Europe
1680,43.1,230000,Europe
1690,43.6,232000,Europe
1710,44.1,233000,Europe
1720,44.5,235000,Europe
1740,45,236000,Europe
1760,45.5,238000,Europe
1770,45.9,239000,Europe
1790,46.4,241000,Europe
1800,46.9,242000,Europe
1820,47.3,244000,Europe
1840,47.8,246000,Europe
1860,48.2,247000,Europe
1870,48.7,249000,Europe
1890,49.2,250000,Europe
1910,49.6,252000,Europe
1920,46.8,254000,Europe
1940,50.6,255000,Europe
1960,51,257000,Europe
1980,51.5,259000,Europe
1990,51.9,260000,Europe
2010,52.4,262000,Europe
2030,52.9,264000,Europe
2050,53.3,266000,Europe
2070,53.8,267000,Europe
2090,54.3,269000,Europe
2100,54.7,271000,Europe
2120,55.2,273000,Europe
2140,55.6,274000,Europe
2160,56.1,276000,Europe
2180,56.5,278000,Europe
2200,57,280000,Europe
2220,57.5,282000,Europe
2240,57.9,283000,Europe
2260,58,285000,Europe
2280,58.2,287000,Europe
2300,58.3,289000,Europe
2320,58.4,291000,Europe
2340,56.9,293000,Europe
2360,52.5,295000,Europe
2380,55.4,297000,Europe
2400,60.4,298000,Europe
2420,61.8,300000,Europe
2440,62.5,302000,Europe
2460,63,304000,Europe
2490,63.4,306000,Europe
2510,63.9,308000,Europe
2530,64.4,310000,Europe
2550,64.8,312000,Europe
2580,64.9,312000,Europe
2600,65,313000,Europe
2620,65.1,313000,Europe
2640,65.3,313000,Europe
2670,65.4,313000,Europe
2690,65.7,313000,Europe
2710,65.9,312000,Europe
2740,66.2,311000,Europe
2760,66.4,311000,Europe
2790,66.7,312000,Europe
2820,67,313000,Europe
2720,67.3,315000,Europe
2730,67.6,317000,Europe
2780,67.9,320000,Europe
2960,68.2,321000,Europe
3270,68.5,322000,Europe
3480,68.7,322000,Europe
3810,69,321000,Europe
4040,69.3,320000,Europe
4540,69.5,320000,Europe
4690,69.8,320000,Europe
4980,70.1,320000,Europe
5460,70.4,321000,Europe
5970,70.6,322000,Europe
7050,70.7,323000,Europe
8100,70.8,324000,Europe
8840,71,326000,Europe
9550,71,328000,Europe
10300,71.3,331000,Europe
10900,71.5,333000,Europe
11300,71.9,336000,Europe
11600,72.1,339000,Europe
11700,72.5,343000,Europe
12000,73,346000,Europe
12600,73.6,349000,Europe
12900,74.3,352000,Europe
13300,74.9,355000,Europe
14300,75.2,358000,Europe
15300,75.5,361000,Europe
16200,75.7,364000,Europe
16700,75.9,368000,Europe
17300,76.1,371000,Europe
17900,76.5,374000,Europe
18700,76.8,377000,Europe
19800,77.1,380000,Europe
20400,77.3,384000,Europe
21300,77.4,387000,Europe
22300,77.4,391000,Europe
23200,77.3,394000,Europe
24600,77.5,397000,Europe
24600,77.8,399000,Europe
25100,78.1,401000,Europe
25600,78.5,403000,Europe
25500,78.8,405000,Europe
26300,79.1,407000,Europe
26700,79.4,409000,Europe
27700,79.6,410000,Europe
28400,79.7,412000,Europe
27500,80,414000,Europe
28300,80.3,416000,Europe
28600,80.4,418000,Europe
29100,80.7,421000,Europe
30100,81,423000,Europe
32300,81.2,426000,Europe
34400,81.3,428000,Europe
35700,81.4,429000,Europe
36800,81.6,431000,Europe
37900,81.8,432000,Europe
539,NA,5830,Oceania
539,NA,5830,Oceania
540,NA,5830,Oceania
540,NA,5830,Oceania
540,NA,5830,Oceania
541,NA,5830,Oceania
541,NA,5830,Oceania
541,NA,5830,Oceania
542,NA,5830,Oceania
542,NA,5830,Oceania
542,NA,5830,Oceania
543,NA,5830,Oceania
543,NA,5830,Oceania
543,NA,5840,Oceania
544,NA,5850,Oceania
544,NA,5850,Oceania
544,NA,5860,Oceania
545,NA,5880,Oceania
545,NA,5890,Oceania
545,NA,5910,Oceania
546,NA,5920,Oceania
546,NA,5940,Oceania
546,NA,5970,Oceania
547,NA,5990,Oceania
547,NA,6010,Oceania
547,NA,6040,Oceania
548,NA,6070,Oceania
548,NA,6100,Oceania
548,NA,6130,Oceania
549,NA,6170,Oceania
549,NA,6200,Oceania
549,NA,6240,Oceania
550,NA,6280,Oceania
550,NA,6320,Oceania
550,NA,6360,Oceania
551,NA,6400,Oceania
551,NA,6440,Oceania
551,NA,6480,Oceania
552,NA,6520,Oceania
552,NA,6560,Oceania
552,NA,6600,Oceania
553,NA,6640,Oceania
553,NA,6680,Oceania
553,NA,6720,Oceania
554,NA,6760,Oceania
554,NA,6810,Oceania
554,NA,6850,Oceania
555,NA,6890,Oceania
555,NA,6930,Oceania
555,NA,6980,Oceania
556,NA,7020,Oceania
556,NA,7060,Oceania
556,NA,7110,Oceania
557,NA,7150,Oceania
557,NA,7190,Oceania
557,NA,7240,Oceania
558,NA,7280,Oceania
558,NA,7330,Oceania
558,NA,7370,Oceania
559,NA,7420,Oceania
